ngc_bmu_id,year,capture_price
GRGBW-3,2019,40.83752648122577
GRGBW-3,2020,30.922462352835236
GRIFW-1,2016,38.42824704461955
GRIFW-1,2017,44.98052317805893
GRIFW-1,2018,58.95341432886509
GRIFW-1,2019,40.592778681260924
GRIFW-1,2020,33.93039286713832
GRIFW-2,2016,38.188145022804875
GRIFW-2,2017,44.942726647113474
GRIFW-2,2018,58.87000079293266
GRIFW-2,2019,40.56019528415982
GRIFW-2,2020,34.30990860531854
GRMO-1,2016,38.71771606113777
GRMO-1,2017,45.30996278930776
GRMO-1,2018,56.35695815401173
GRMO-1,2019,42.88288184506333
GRMO-1,2020,31.912030514661982
GYAR-1,2016,40.42929816675051
GYAR-1,2017,48.20570860697805
GYAR-1,2018,58.66602447030458
GYAR-1,2019,44.28982741923721
GYAR-1,2020,45.79453058203657
GYMRO-15,2016,36.05910796844786
GYMRO-15,2017,44.09157045730033
GYMRO-15,2018,56.470633679752645
GYMRO-15,2019,39.71068958951298
GYMRO-15,2020,31.993847587420245
GYMRO-17,2016,36.05461991458542
GYMRO-17,2017,43.992052338836395
GYMRO-17,2018,56.392979291117
GYMRO-17,2019,39.66658412215935
GYMRO-17,2020,27.821261708008883
GYMRO-26,2016,37.24445938285671
GYMRO-26,2017,44.04623604799784
GYMRO-26,2018,56.46454276393238
GYMRO-26,2019,39.63066302820904
GYMRO-26,2020,31.165066260477463
GYMRO-28,2016,35.93597757612913
GYMRO-28,2017,43.96104481967897
GYMRO-28,2018,56.293253354819555
GYMRO-28,2019,40.21684750032608
GYMRO-28,2020,31.716066162825694
HADHW-1,2016,37.65043777631383
HADHW-1,2017,44.01937515939681
HADHW-1,2018,58.4162195683815
HADHW-1,2019,41.799892778510525
HADHW-1,2020,33.77096265878606
HBHDW-1,2019,37.94524635198748
HBHDW-1,2020,30.196118415936304
HEYM11,2016,38.965219035752234
HEYM11,2017,45.593805486663186
HEYM11,2018,57.0262180354209
HEYM11,2019,41.82807518720238
HEYM11,2020,29.578247966556955
HEYM12,2016,38.323664844680714
HEYM12,2017,43.648003237530915
HEYM12,2018,56.966670227192246
HEYM12,2019,40.46029993731566
HEYM12,2020,33.45595986461538
HEYM27,2016,38.85792654322825
HEYM27,2017,44.401249452917334
HEYM27,2018,57.40393952123164
HEYM27,2019,41.817417738220705
HEYM27,2020,34.21217896875179
HEYM28,2016,36.506310331331086
HEYM28,2017,44.74112611351132
HEYM28,2018,56.96708248268475
HEYM28,2019,41.73018605802373
HEYM28,2020,35.40000211497396
HINB-7,2016,40.16080935568844
HINB-7,2017,44.70749818078453
HINB-7,2018,57.32039833159206
HINB-7,2019,42.13415723247992
HINB-7,2020,27.237490611935534
HINB-8,2016,38.93489840511254
HINB-8,2017,45.36942880176031
HINB-8,2018,58.271942876436555
HINB-8,2019,41.7388045607217
HINB-8,2020,32.365237059876364
HLGLW-1,2019,38.87151216753783
HLGLW-1,2020,30.79100729334822
HLTWW-1,2018,61.045080125396936
HLTWW-1,2019,40.01300730124724
HLTWW-1,2020,31.38692927740779
HMGTO-1,2018,56.09626000433227
HMGTO-1,2019,40.338573402793756
HMGTO-1,2020,31.15546516767167
HOWAO-1,2019,36.741429311121124
HOWAO-1,2020,32.32939407240706
HOWAO-2,2019,37.116255282300955
HOWAO-2,2020,31.986584278809072
HOWAO-3,2019,36.30407744299195
HOWAO-3,2020,32.5708396234301
HRSTW-1,2016,37.679415120170034
HRSTW-1,2017,44.744648059776104
HRSTW-1,2018,58.79864003821798
HRSTW-1,2019,41.343074304855776
HRSTW-1,2020,32.79270652268033
HRTL-1,2016,39.887197977838746
HRTL-1,2017,44.73084784096944
HRTL-1,2018,57.91162222848487
HRTL-1,2019,41.46038509635819
HRTL-1,2020,34.10481584360903
HRTL-2,2016,40.09842213964074
HRTL-2,2017,44.10349857528603
HRTL-2,2018,56.201750192
HRTL-2,2019,44.368077813058385
HRTL-2,2020,33.28416870053154
HUMR-1,2016,40.699237558806566
HUMR-1,2017,46.95924803722754
HUMR-1,2018,58.52482714447297
HUMR-1,2019,43.849477971364784
HUMR-1,2020,36.88991616421566
HUNB-7,2016,38.99038641946912
HUNB-7,2017,44.018990581090414
HUNB-7,2018,55.96893950543179
HUNB-7,2020,44.87543092359022
HUNB-8,2016,39.03650031052441
HUNB-8,2017,44.57047480219303
HUNB-8,2018,55.3677447732298
HUNB-8,2019,37.53398896421489
HUNB-8,2020,45.34998188889752
HYWDW-1,2018,60.03292084667037
HYWDW-1,2019,40.53393877950942
HYWDW-1,2020,33.177168413743594
INDQ-1,2016,53.33128368839836
INDQ-1,2017,73.62120501691669
INDQ-1,2018,50.80889548078838
INDQ-1,2019,49.35158836448194
INDQ-1,2020,51.08296821162609
KEAD-1,2016,47.88127372548996
KEAD-1,2017,51.15830582985918
KEAD-1,2018,59.247398830629635
KEAD-1,2019,47.67560905237579
KEAD-1,2020,33.88161188564261
KEADGT-3,2016,42.725309659332254
KEADGT-3,2017,90.72354417869143
KEADGT-3,2018,126.92197429683014
KEADGT-3,2019,61.33116258464654
KEADGT-3,2020,155.2589197171381
KILBW-1,2016,38.2072210636899
KILBW-1,2017,45.724213355652935
KILBW-1,2018,58.487162436845004
KILBW-1,2019,41.45172144750465
KILBW-1,2020,33.27654715647031
KILLPG-1,2016,44.08278197081645
KILLPG-1,2017,65.59684325893166
KILLPG-1,2018,110.65091643578221
KILLPG-1,2019,65.84483981745676
KILLPG-1,2020,84.36847992430863
KILLPG-2,2016,45.10736291392873
KILLPG-2,2017,65.4438937720287
KILLPG-2,2018,112.02781816520515
KILLPG-2,2019,54.553983417058475
KILLPG-2,2020,99.07025216298977
KILNS-1,2016,25.38917942360225
KILNS-1,2019,31.63
KLGLW-1,2017,43.1886554761614
KLGLW-1,2018,57.05647155107315
KLGLW-1,2019,42.32919893063483
KLGLW-1,2020,35.20391534732339
KLYN-A-1,2016,41.23743500866551
KLYN-A-1,2017,38.89
KLYN-A-1,2018,56.06999999999999
KLYN-A-1,2019,41.428771546980485
KLYN-A-1,2020,40.194064302618344
LAGA-1,2016,47.09701040570959
LAGA-1,2017,48.01968708934692
LAGA-1,2018,60.26613570263225
LAGA-1,2019,47.46520609650007
LAGA-1,2020,42.60049764133099
LARYO-1,2016,36.83695716599734
LARYO-1,2017,44.56352737980371
LARYO-1,2018,55.58196172804337
LARYO-1,2019,41.816353454204396
LARYO-1,2020,31.07307613279039
LARYO-2,2016,37.04437424409721
LARYO-2,2017,44.22286909029119
LARYO-2,2018,56.72588009035378
LARYO-2,2019,38.57688255508043
LARYO-2,2020,31.101227989475515
LARYO-3,2016,36.853446185245325
LARYO-3,2017,44.44132958065317
LARYO-3,2018,55.381921847573096
LARYO-3,2019,40.68198437996768
LARYO-3,2020,30.922424381318365
LARYO-4,2016,37.18811281261383
LARYO-4,2017,44.52656001654552
LARYO-4,2018,56.55781760389233
LARYO-4,2019,40.59104070091142
LARYO-4,2020,30.8825611945986
LBAR-1,2016,43.62755008717365
LBAR-1,2017,47.49361752309506
LBAR-1,2018,57.18788917025245
LBAR-1,2019,47.12723487773696
LBAR-1,2020,41.167911809842835
LBAR-1G,2016,33.88602172486696
LBAR-1G,2017,53.135975345660505
LBAR-1G,2018,99.02141480168402
LBAR-1G,2019,42.278814748391184
LBAR-1G,2020,50.412060014032065
LCLTW-1,2016,37.86958950223085
LCLTW-1,2017,45.64838156648311
LCLTW-1,2018,58.67498949144085
LCLTW-1,2019,41.397285299116845
LCLTW-1,2020,35.1210589175609
LNCSO-1,2016,36.47667824649654
LNCSO-1,2017,43.83178938525873
LNCSO-1,2018,56.20451396342187
LNCSO-1,2019,40.234817529463584
LNCSO-1,2020,30.72444035992001
LNCSO-2,2016,36.688197175690945
LNCSO-2,2017,43.86847135436643
LNCSO-2,2018,56.320031189135236
LNCSO-2,2019,40.378824983212596
LNCSO-2,2020,30.8411864863032
LNMTH-1,2018,58.458348029078486
LNMTH-1,2019,40.90091042996417
LNMTH-1,2020,33.89701463317309
LNMTH-2,2018,58.86875117260857
LNMTH-2,2019,41.341158582760464
LNMTH-2,2020,33.59313163456859
LNMTH-3,2018,59.28466860835286
LNMTH-3,2019,41.49026046794776
LNMTH-3,2020,33.38995021339951
LOAN-1,2016,35.42084371059592
LOAN-2,2016,35.807506803710446
LOAN-3,2016,36.13368477235605
LOAN-4,2016,35.38190385710935
MARK-1,2016,39.59720856417994
MARK-1,2017,45.39047277322623
MARK-1,2018,56.825873243072294
MARK-1,2019,42.16549582086605
MARK-1,2020,34.8285267211038
MDHLW-1,2016,36.445526421346116
MDHLW-1,2017,44.58216358933357
MDHLW-1,2018,56.40138361000201
MDHLW-1,2019,40.41406319393415
MDHLW-1,2020,32.988555861701755
MEDP-1,2016,40.873855503860106
MEDP-1,2017,49.08027409965168
MEDP-1,2018,62.029128051627445
MEDP-1,2019,47.06181291720243
MEDP-1,2020,36.81652259895509
MIDMW-1,2020,31.552966183909216
MILWW-1,2016,36.54736663352732
MILWW-1,2017,44.333258766327475
MILWW-1,2018,57.58714195301798
MILWW-1,2019,40.942245606122135
MILWW-1,2020,34.01724597963266
MINSW-1,2016,36.04691685551399
MINSW-1,2017,42.96190603884152
MINSW-1,2018,57.26844871843742
MINSW-1,2019,39.775411787584325
MINSW-1,2020,30.6322813473917
MKHLW-1,2019,40.4072227309907
MKHLW-1,2020,32.727471192643
MRWD-1,2016,41.02570477042815
MRWD-1,2017,46.79175908219734
MRWD-1,2018,57.95055386998858
MRWD-1,2019,45.32727979385198
MRWD-1,2020,37.701537273398735
NANT-1,2016,48.64364071788009
NANT-1,2017,52.2587418894066
NANT-1,2018,65.80265992166808
NANT-1,2019,48.03696888302914
NANT-1,2020,41.450806653347385
OMNDO-1,2016,35.557425963263725
OMNDO-1,2017,44.573189406656795
OMNDO-1,2018,56.731902357018015
OMNDO-1,2019,40.13895335482615
OMNDO-1,2020,30.625083892832407
PEHE-1,2016,41.83451562442854
PEHE-1,2017,49.725902091852305
PEHE-1,2018,57.12144659806852
PEHE-1,2019,46.28930427784928
PEHE-1,2020,39.70157961822803
PEMB-11,2016,41.49541092000061
PEMB-11,2017,48.33994568832225
PEMB-11,2018,58.48142460062376
PEMB-11,2019,45.30373044247258
PEMB-11,2020,40.344295803439756
PEMB-21,2016,41.340765438065205
PEMB-21,2017,47.555396024547655
PEMB-21,2018,58.857908428304626
PEMB-21,2019,45.115141772301016
PEMB-21,2020,39.615358112377315
PEMB-31,2016,40.8373659583742
PEMB-31,2017,47.28195830420908
PEMB-31,2018,58.50944562652436
PEMB-31,2019,44.07178340791579
PEMB-31,2020,40.21087523488719
PEMB-41,2016,40.82198881130805
PEMB-41,2017,46.75517287125268
PEMB-41,2018,57.63492878523569
PEMB-41,2019,44.620404693147655
PEMB-41,2020,39.54562697335731
PEMB-51,2016,41.76348999983441
PEMB-51,2017,47.01018036180733
PEMB-51,2018,58.22560571477436
PEMB-51,2019,44.07830112692161
PEMB-51,2020,39.78473022026352
PETEM1,2016,88.99357357712623
PETEM1,2017,73.5769328975261
PETEM1,2018,94.5057570230797
PETEM1,2019,50.39689206399075
PETEM1,2020,84.66072225776108
RATS-1,2016,52.96135603243524
RATS-1,2017,53.738873243127685
RATS-1,2018,69.37591530696547
RATS-1,2019,63.42825847548552
RATS-1,2020,68.29442306108477
RATS-2,2016,50.15198949902482
RATS-2,2017,52.41708572433609
RATS-2,2018,66.83453999837228
RATS-2,2019,66.23871003532025
RATS-2,2020,72.94017847919778
RATS-3,2016,51.6936189693446
RATS-3,2017,52.595766732178205
RATS-3,2018,65.05133860712127
RATS-3,2019,67.77507168064156
RATS-3,2020,62.64135730470055
RATS-4,2016,59.70982156506019
RATS-4,2017,56.578798971614596
RATS-4,2018,65.95709180725815
RATS-4,2019,62.461135068355745
RATS-4,2020,70.35436728162834
RATSGT-2,2016,215.91506189259505
RATSGT-2,2017,91.0896865307625
RATSGT-2,2018,107.07829594406523
RATSGT-2,2019,51.415065288675486
RATSGT-2,2020,154.7918624450869
RATSGT-4,2016,213.2269881428455
RATSGT-4,2017,122.62149096657008
RATSGT-4,2018,97.76772090933345
RATSGT-4,2019,71.28285166283065
RATSGT-4,2020,149.4415808723923
RCBKO-1,2017,49.44794930549584
RCBKO-1,2018,56.53707477245236
RCBKO-1,2019,40.00800499388758
RCBKO-1,2020,31.105255630724336
RCBKO-2,2017,47.104005819739726
RCBKO-2,2018,56.45589202571002
RCBKO-2,2019,40.31210881472538
RCBKO-2,2020,31.2095789910918
RMPNO-1,2017,56.229544262801205
RMPNO-1,2018,56.598899877373626
RMPNO-1,2019,40.366100847879835
RMPNO-1,2020,32.203670230941654
RMPNO-2,2018,58.369964131381195
RMPNO-2,2019,44.62472095761347
RMPNO-2,2020,30.7762268841465
ROCK-1,2016,40.95045484756229
ROCK-1,2017,47.69214224978885
ROCK-1,2018,62.83967932213533
ROCK-1,2019,45.5999111597717
ROCK-1,2020,41.8588517881029
RREW-1,2016,36.39946082033284
RREW-1,2017,42.82567059067729
RREW-1,2018,56.51045750648381
RREW-1,2019,39.22052601497986
RREW-1,2020,30.561138681958322
RRWW-1,2016,36.480579415926314
RRWW-1,2017,42.838925187814944
RRWW-1,2018,55.01890720733905
RRWW-1,2019,39.29222666937585
RRWW-1,2020,31.0083650485521
RUGPS-6,2016,33.648165081958034
RUGPS-7,2020,23.58
RYHPS-1,2016,51.69457949659362
RYHPS-1,2017,54.632735713373734
RYHPS-1,2018,71.13146589920714
RYHPS-1,2019,54.83461418014846
RYHPS-1,2020,45.39771902518039
SANQW-1,2019,39.24201998218666
SANQW-1,2020,33.35734897717248
SCCL-1,2016,40.37211081487678
SCCL-1,2017,45.74565629613658
SCCL-1,2018,59.22622135437431
SCCL-1,2019,44.02759927455436
SCCL-1,2020,38.32895157281444
SCCL-2,2016,41.33526633811326
SCCL-2,2017,46.71386122655211
SCCL-2,2018,57.9434299143572
SCCL-2,2019,45.554759782382995
SCCL-2,2020,37.27938667823591
SCCL-3,2016,40.75041695759294
SCCL-3,2017,46.51040656589245
SCCL-3,2018,57.52304264580591
SCCL-3,2019,42.45997387246177
SCCL-3,2020,36.58785162345963
SEAB-1,2016,41.72357858336283
SEAB-1,2017,46.259103296139365
SEAB-1,2018,60.5607020410562
SEAB-1,2019,49.149673855471036
SEAB-1,2020,43.32916482499467
SEAB-2,2016,52.752068592044935
SEAB-2,2017,47.287801065164395
SEAB-2,2018,60.273520972484434
SEAB-2,2019,49.8048231418904
SEAB-2,2020,44.9040922806048
SHBA-1,2016,39.2814654781041
SHBA-1,2017,53.99526716408923
SHBA-1,2018,59.95596284021145
SHBA-1,2019,46.172307968013726
SHBA-1,2020,37.609892638656014
SHBA-2,2016,46.16767680762872
SHBA-2,2017,46.337132228329956
SHBA-2,2018,60.629705434875355
SHBA-2,2019,44.36362422527212
SHBA-2,2020,37.46913866388868
SHOS-1,2016,40.52877775318134
SHOS-1,2017,45.69500092181051
SHOS-1,2018,55.9638697574326
SHOS-1,2019,57.26107425062775
SHOS-1,2020,41.0978037216947
SHRSO-1,2016,36.11996669180785
SHRSO-1,2017,44.153005737415526
SHRSO-1,2018,56.09311413436775
SHRSO-1,2019,40.20867536806783
SHRSO-1,2020,31.08420096376358
SHRSO-2,2016,36.22308096855705
SHRSO-2,2017,44.315545782266554
SHRSO-2,2018,56.05225423889627
SHRSO-2,2019,40.30994017441814
SHRSO-2,2020,31.11145014465461
SIZB-1,2016,39.916685791102935
SIZB-1,2017,43.1950618920173
SIZB-1,2018,57.67290360739577
SIZB-1,2019,42.130804284525134
SIZB-1,2020,34.20951118543836
SIZB-2,2016,39.86544836067916
SIZB-2,2017,43.225911995805575
SIZB-2,2018,56.66147136937113
SIZB-2,2019,42.25098596890828
SIZB-2,2020,35.3458331370227
SLOY-1,2016,61.0913600105565
SLOY-1,2017,62.07943660727761
SLOY-1,2018,72.40641351725299
SLOY-1,2019,52.06329411580772
SLOY-1,2020,47.372326972496204
SLOY-2,2016,61.78899124440051
SLOY-2,2017,56.02540116212921
SLOY-2,2018,80.48628886962837
SLOY-2,2019,51.924311588543034
SLOY-2,2020,47.60250052510162
SLOY-3,2016,74.73833010079672
SLOY-3,2017,68.53335012410571
SLOY-3,2018,72.71667739517919
SLOY-3,2019,46.74825178877014
SLOY-3,2020,47.569274809841104
SLOY-4,2016,62.908027744207494
SLOY-4,2017,55.84745001117427
SLOY-4,2018,72.67345797736641
SLOY-4,2019,58.50738037313824
SLOY-4,2020,52.643696778153334
SPLN-1,2016,41.66453893401241
SPLN-1,2017,48.76153985197329
SPLN-1,2018,57.085952297339766
SPLN-1,2019,42.91610583493044
SPLN-1,2020,39.152593381102506
STAY-1,2016,42.088973862877666
STAY-1,2017,48.80622700963825
STAY-1,2018,59.95268681594667
STAY-1,2019,44.94472410748217
STAY-1,2020,43.37383721791451
STAY-2,2016,42.42963002413859
STAY-2,2017,48.868434405571726
STAY-2,2018,59.21767689194712
STAY-2,2019,43.9247780959252
STAY-2,2020,42.21662201588322
STAY-3,2016,42.12491358146982
STAY-3,2017,48.71606541733581
STAY-3,2018,60.72647827223738
STAY-3,2019,45.30061309463283
STAY-3,2020,41.64892090005394
STAY-4,2016,41.75570599511464
STAY-4,2017,48.745248247706215
STAY-4,2018,59.5435827557739
STAY-4,2019,44.25321161983222
STAY-4,2020,39.682994039446676
STLGW-1,2018,58.1666481229222
STLGW-1,2019,42.3789033722185
STLGW-1,2020,33.006402037558985
STLGW-2,2018,59.94699549671755
STLGW-2,2019,42.43852238194838
STLGW-2,2020,33.59910957099788
STLGW-3,2018,59.830360030547396
STLGW-3,2019,42.34451180148121
STLGW-3,2020,33.17077567270047
STRNW-1,2019,42.19962175779184
STRNW-1,2020,36.199374782581884
SUTB-1,2016,43.14943477744526
SUTB-1,2017,50.47780548810616
SUTB-1,2018,56.478707302363496
SUTB-1,2019,45.94129639184413
SUTB-1,2020,34.12001894453453
SVRP-10,2016,42.23508013791135
SVRP-10,2017,47.03929556035175
SVRP-10,2018,59.44881218417835
SVRP-10,2019,48.26845860789546
SVRP-10,2020,31.668031340628342
SVRP-20,2016,42.00989149337344
SVRP-20,2017,46.94330554034231
SVRP-20,2018,58.67300592526698
SVRP-20,2019,50.263010388638605
SVRP-20,2020,33.52544013555264
TAYL2G,2016,144.32006094951484
TAYL2G,2017,77.85720825896905
TAYL2G,2018,100.40484818017292
TAYL2G,2019,43.55681505366995
TAYL2G,2020,121.55660357795101
TAYL3G,2016,144.4415907157719
TAYL3G,2017,91.28361035786916
TAYL3G,2018,93.47445877836459
TAYL3G,2019,45.524922649701764
TAYL3G,2020,151.3259209432311
TDBNW-1,2016,37.01837931333734
TDBNW-1,2017,43.97445178041762
TDBNW-1,2018,57.68720636510987
TDBNW-1,2019,39.79360097771028
TDBNW-1,2020,31.669802041114387
TLYMW-1,2019,38.3083537829759
TLYMW-1,2020,30.56360887781754
TORN-1,2016,38.838678120639614
TORN-1,2017,45.74446558925029
TORN-1,2018,56.320009966558565
TORN-1,2019,41.81981033617236
TORN-1,2020,33.966184860790946
TORN-2,2016,39.0002778634591
TORN-2,2017,44.76424623921086
TORN-2,2018,54.96902783877169
TORN-2,2019,41.78876283776193
TORN-2,2020,34.24235464978432
TULWW-1,2019,39.54166710234806
TULWW-1,2020,33.81182599867517
TULWW-2,2016,37.127516128437165
TULWW-2,2017,44.51650858558054
TULWW-2,2018,57.60311587907676
TULWW-2,2019,40.34185519929266
TULWW-2,2020,33.939820773009856
USKM-13,2016,50.217668472403176
USKM-13,2017,59.23198087595737
USKM-13,2018,45.16
USKM-14,2016,51.28437598451951
USKM-14,2017,60.6596578626929
USKM-15,2017,45.3875
USKM-15,2018,55.265
USKM-15,2019,42.43589932418338
WBUGT-1,2016,104.86244521090855
WBUGT-1,2017,58.61095004492801
WBUGT-1,2018,161.26218452540238
WBUGT-1,2019,58.77168882388278
WBUGT-1,2020,96.59004442784405
WBUGT-4,2016,85.60513595237255
WBUGT-4,2017,58.05245660273216
WBUGT-4,2018,157.57277724525946
WBUGT-4,2019,59.0959487327744
WBUGT-4,2020,94.29050799661604
WBUPS-1,2016,54.53821279841641
WBUPS-1,2017,53.0324321753508
WBUPS-1,2018,70.48299808373719
WBUPS-1,2019,51.948431632757206
WBUPS-1,2020,41.04193777342056
WBUPS-2,2016,62.786794620368724
WBUPS-2,2017,55.75142521700098
WBUPS-2,2018,68.9133506532696
WBUPS-2,2019,50.78121401904388
WBUPS-2,2020,42.03515855024006
WBUPS-3,2016,44.2124434948611
WBUPS-3,2017,51.76553911649977
WBUPS-3,2018,70.56168319162926
WBUPS-3,2019,54.12208102892924
WBUPS-3,2020,37.948444785094274
WBUPS-4,2016,62.7405996106764
WBUPS-4,2017,58.52946250485849
WBUPS-4,2018,72.32604743572618
WBUPS-4,2019,48.574645634302755
WBUPS-4,2020,49.72345776330394
WBURB-1,2016,38.75553608709438
WBURB-1,2017,47.038309293445145
WBURB-1,2018,58.02159150311885
WBURB-1,2019,45.08737184999043
WBURB-1,2020,36.17396363226572
WBURB-2,2016,40.97087709637862
WBURB-2,2017,47.761847887474325
WBURB-2,2018,58.772214642675145
WBURB-2,2019,45.18555111382952
WBURB-2,2020,42.48310891495349
WBURB-3,2016,38.708721106775506
WBURB-3,2017,48.46517164217879
WBURB-3,2018,58.21922673043874
WBURB-3,2019,46.24054663060735
WBURB-3,2020,37.07698610984837
WDNSO-1,2016,36.63731958943534
WDNSO-1,2017,43.82808780770243
WDNSO-1,2018,56.281513335483176
WDNSO-1,2019,39.78644327312928
WDNSO-1,2020,31.409150023716247
WDNSO-2,2016,36.29691519566134
WDNSO-2,2017,43.73482738815021
WDNSO-2,2018,56.359835449571285
WDNSO-2,2019,39.65668006277111
WDNSO-2,2020,31.25655255802116
WHIHW-1,2019,39.573946218921996
WHIHW-1,2020,32.61252424949882
WHILW-1,2016,37.94079250214478
WHILW-1,2017,44.668916099582
WHILW-1,2018,58.719150699207304
WHILW-1,2019,40.40952305799422
WHILW-1,2020,32.92818664431189
WHILW-2,2016,38.17360525177696
WHILW-2,2017,44.7355677820085
WHILW-2,2018,58.77394761678811
WHILW-2,2019,40.687892202931664
WHILW-2,2020,33.25026119900535
WLNYO-2,2016,38.51687175105441
WLNYO-2,2017,43.90489402639229
WLNYO-2,2018,56.388683754479445
WLNYO-2,2019,39.70259445407652
WLNYO-2,2020,31.025679277866537
WLNYO-3,2017,51.8048310984343
WLNYO-3,2018,56.297982455753136
WLNYO-3,2019,39.91273670101355
WLNYO-3,2020,31.731609565876383
WLNYO-4,2017,53.93606060606061
WLNYO-4,2018,56.44923047046906
WLNYO-4,2019,39.476394170104186
WLNYO-4,2020,30.769624061124485
WLNYW-1,2016,36.04703797578487
WLNYW-1,2017,43.67591159160867
WLNYW-1,2018,55.940893238550935
WLNYW-1,2019,39.3758088697467
WLNYW-1,2020,30.639734525674665
WTMSO-1,2016,36.788487409301574
WTMSO-1,2017,44.02253406702908
WTMSO-1,2018,56.14290540109297
WTMSO-1,2019,40.459453102233404
WTMSO-1,2020,31.107484696117464
WYLF-1,2019,49.437503079487
WYLF-2,2019,63.241414622087625
WYLF-3,2018,69.59303106817433
WYLF-4,2018,90.94453355929534
